url_path,views_total,views_unique
/quic/startupkits/tree/main/docs,9,3
/quic/startupkits,8,7
/quic/startupkits/tree/main/docs/data,3,2
/quic/StartupKits,1,1
/quic/startupkits/blob/main/docs/data/RG500Q/01_Overview.md,1,1
/quic/startupkits/blob/main/docs/data/SC66/01_Overview.md,1,1
/quic/startupkits/blob/main/docs/data/SC66/02_Hardware.md,1,1
/quic/startupkits/blob/main/docs/data/SC66/10_EmergencyDownload.md,1,1
/quic/startupkits/blob/main/docs/data/SC66/11_FAQ.md,1,1
/quic/startupkits/blob/main/docs/SC20/index.html,1,1
